# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.00000 0.3493747413 2.0423915018    0.349 -1.906  3.5113  4.885    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-16      0.00 7.088e-01 2.759e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.536 14.650 13.228 11.725 10.495 9.066 7.673 7.044 6.783
0.0152 0.01508 10.00000 0.3500000238 2.0434175133    0.350 -1.905  3.5114  4.884    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-16      0.00 7.089e-01 2.759e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.532 14.644 13.222 11.719 10.490 9.061 7.669 7.040 6.779
0.0152 0.01508 10.00000 0.3668254316 2.0701627312    0.367 -1.854  3.5153  4.870    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-16      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.405 14.423 13.019 11.526 10.318 8.917 7.552 6.920 6.662
0.0152 0.01508 10.00000 0.4000000358 2.1185024810    0.400 -1.760  3.5225  4.842    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.171 14.027 12.651 11.175 10.004 8.654 7.335 6.699 6.447
0.0152 0.01508 10.00000 0.4500000477 2.1822809714    0.450 -1.610  3.5350  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.795 13.415 12.068 10.622 9.506 8.236 6.990 6.345 6.103
0.0152 0.01508 10.00000 0.5000000000 2.2374541529    0.500 -1.451  3.5504  4.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.398 12.782 11.446 10.027 8.969 7.796 6.632 5.975 5.745
0.0152 0.01508 10.00000 0.5500000119 2.2836582633    0.550 -1.273  3.5707  4.686    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-15      0.00 7.319e-01 2.540e-01 2.545e-03 6.868e-04 6.231e-03 -1.000 1.417e-02 7.952 12.090 10.735 9.335 8.339 7.307 6.242 5.569 5.358
0.0152 0.01508 10.00000 0.6000000238 2.3211213258    0.600 -1.098  3.5958  4.649    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-15      0.00 7.352e-01 2.507e-01 2.517e-03 6.796e-04 6.166e-03 -1.000 1.404e-02 7.515 11.393 10.003 8.639 7.704 6.836 5.871 5.178 5.003
0.0152 0.01508 10.00000 0.6499999762 2.3520353107    0.650 -0.919  3.6267  4.628    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.12e-15      0.00 7.383e-01 2.478e-01 2.492e-03 6.729e-04 6.107e-03 -1.000 1.389e-02 7.066 10.619 9.191 7.917 7.058 6.360 5.494 4.805 4.677
0.0152 0.01508 10.00000 0.6599115133 2.3575271104    0.660 -0.883  3.6331  4.625    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.87e-15      0.00 7.389e-01 2.472e-01 2.488e-03 6.716e-04 6.095e-03 -1.000 1.387e-02 6.977 10.440 9.019 7.772 6.931 6.267 5.420 4.737 4.618
0.0152 0.01508 10.00000 0.7000000477 2.3779267258    0.700 -0.743  3.6579  4.610    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-14      0.00 7.412e-01 2.450e-01 2.469e-03 6.666e-04 6.050e-03 -1.000 1.378e-02 6.628 9.595 8.333 7.204 6.449 5.903 5.141 4.510 4.417
0.0152 0.01508 10.00000 0.7199136615 2.3870942986    0.720 -0.674  3.6700  4.601    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 7.425e-01 2.438e-01 2.444e-03 6.634e-04 6.025e-03 -1.000 1.370e-02 6.456 9.146 8.005 6.936 6.230 5.723 5.004 4.410 4.325
0.0152 0.01508 10.00000 0.7426754832 2.3968837286    0.743 -0.596  3.6833  4.590    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.440e-01 2.423e-01 2.417e-03 6.597e-04 5.996e-03 -1.000 1.365e-02 6.261 8.645 7.652 6.647 5.994 5.522 4.851 4.302 4.223
0.0152 0.01508 10.00000 0.7500000000 2.3998889087    0.750 -0.571  3.6875  4.586    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-14      0.00 7.445e-01 2.419e-01 2.409e-03 6.585e-04 5.986e-03 -1.000 1.359e-02 6.198 8.497 7.544 6.559 5.921 5.458 4.801 4.265 4.189
0.0152 0.01508 10.00000 0.7583735585 2.4032428481    0.758 -0.544  3.6915  4.579    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.453e-01 2.412e-01 2.403e-03 6.568e-04 5.971e-03 -1.000 1.353e-02 6.129 8.345 7.433 6.465 5.843 5.389 4.745 4.221 4.146
0.0152 0.01508 10.00000 0.7776705623 2.4106567497    0.777 -0.480  3.7006  4.563    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-14      0.00 7.470e-01 2.395e-01 2.388e-03 6.530e-04 5.937e-03 -1.000 1.349e-02 5.969 7.993 7.180 6.253 5.665 5.230 4.617 4.120 4.050
0.0152 0.01508 10.00000 0.7952715158 2.4170594684    0.795 -0.422  3.7088  4.547    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-14      0.00 7.486e-01 2.380e-01 2.375e-03 6.496e-04 5.906e-03 -1.000 1.341e-02 5.824 7.690 6.961 6.066 5.506 5.086 4.500 4.028 3.960
0.0152 0.01508 10.00000 0.8000000119 2.4187244405    0.800 -0.406  3.7109  4.542    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-14      0.00 7.490e-01 2.376e-01 2.372e-03 6.487e-04 5.898e-03 -1.000 1.340e-02 5.785 7.610 6.902 6.017 5.463 5.047 4.469 4.002 3.936
0.0152 0.01508 10.00000 0.8115743399 2.4227059434    0.811 -0.367  3.7160  4.530    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-14      0.00 7.502e-01 2.365e-01 2.362e-03 6.460e-04 5.874e-03 -1.000 1.335e-02 5.688 7.419 6.762 5.897 5.360 4.954 4.391 3.938 3.874
0.0152 0.01508 10.00000 0.8286699653 2.4283534110    0.828 -0.310  3.7232  4.511    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-14      0.00 7.520e-01 2.347e-01 2.348e-03 6.421e-04 5.840e-03 -1.000 1.330e-02 5.545 7.144 6.560 5.724 5.209 4.814 4.275 3.841 3.781
0.0152 0.01508 10.00000 0.8440065980 2.4331965550    0.843 -0.258  3.7295  4.492    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-14      0.00 7.536e-01 2.332e-01 2.335e-03 6.386e-04 5.809e-03 -1.000 1.323e-02 5.416 6.906 6.384 5.571 5.074 4.689 4.169 3.752 3.693
0.0152 0.01508 10.00000 0.8500000238 2.4350346840    0.849 -0.238  3.7319  4.485    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-14      0.00 7.542e-01 2.326e-01 2.330e-03 6.373e-04 5.797e-03 -1.000 1.320e-02 5.365 6.815 6.315 5.512 5.021 4.641 4.128 3.718 3.660
0.0152 0.01508 10.00000 0.8506687880 2.4352379414    0.850 -0.236  3.7321  4.484    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-14      0.00 7.543e-01 2.325e-01 2.329e-03 6.371e-04 5.795e-03 -1.000 1.319e-02 5.359 6.805 6.308 5.505 5.016 4.635 4.123 3.714 3.656
0.0152 0.01508 10.00000 0.8669279814 2.4400688425    0.866 -0.179  3.7381  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-14      0.00 7.563e-01 2.306e-01 2.312e-03 6.326e-04 5.754e-03 -1.000 1.312e-02 5.219 6.564 6.121 5.343 4.871 4.501 4.008 3.613 3.558
0.0152 0.01508 10.00000 0.8824838996 2.4444996823    0.882 -0.125  3.7436  4.434    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-14      0.00 7.583e-01 2.287e-01 2.296e-03 6.283e-04 5.716e-03 -1.000 1.296e-02 5.082 6.332 5.945 5.189 4.733 4.372 3.895 3.514 3.461
0.0152 0.01508 10.00000 0.8968155384 2.4484257466    0.896 -0.074  3.7483  4.409    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.97e-14      0.00 7.601e-01 2.270e-01 2.282e-03 6.244e-04 5.681e-03 -1.000 1.289e-02 4.954 6.121 5.783 5.047 4.605 4.252 3.788 3.417 3.367
0.0152 0.01508 10.00000 0.9000000358 2.4492786175    0.899 -0.062  3.7493  4.403    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-14      0.00 7.605e-01 2.267e-01 2.279e-03 6.235e-04 5.673e-03 -1.000 1.288e-02 4.925 6.074 5.747 5.015 4.576 4.224 3.763 3.395 3.345
0.0152 0.01508 10.00000 0.9123090506 2.4525109285    0.911 -0.017  3.7528  4.377    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-14      0.00 7.623e-01 2.248e-01 2.263e-03 6.194e-04 5.636e-03 -1.000 1.284e-02 4.811 5.904 5.610 4.893 4.464 4.117 3.666 3.306 3.258
0.0152 0.01508 10.00000 0.9294092059 2.4568383858    0.928  0.047  3.7570  4.339    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.78e-14      0.00 7.649e-01 2.224e-01 2.242e-03 6.138e-04 5.587e-03 -1.000 1.272e-02 4.652 5.679 5.422 4.724 4.306 3.966 3.526 3.175 3.129
0.0152 0.01508 10.00000 0.9448647499 2.4605950667    0.944  0.104  3.7599  4.300    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.668e-01 2.206e-01 2.227e-03 6.097e-04 5.550e-03 -1.000 1.259e-02 4.509 5.491 5.260 4.573 4.164 3.828 3.396 3.052 3.007
0.0152 0.01508 10.00000 0.9500000477 2.4618122009    0.949  0.125  3.7607  4.285    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-13      0.00 7.668e-01 2.206e-01 2.228e-03 6.099e-04 5.551e-03 -1.000 1.260e-02 4.458 5.427 5.202 4.520 4.113 3.779 3.349 3.007 2.962
0.0152 0.01508 10.00000 0.9568482041 2.4634119518    0.956  0.153  3.7618  4.265    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.670e-01 2.204e-01 2.227e-03 6.096e-04 5.550e-03 -1.000 1.261e-02 4.388 5.342 5.126 4.448 4.044 3.712 3.284 2.944 2.901
0.0152 0.01508 10.00000 0.9585533142 2.4638061857    0.957  0.160  3.7620  4.259    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.669e-01 2.205e-01 2.227e-03 6.098e-04 5.551e-03 -1.000 1.262e-02 4.370 5.321 5.106 4.430 4.026 3.694 3.267 2.928 2.885
0.0152 0.01508 10.00000 0.9680970907 2.4659833226    0.967  0.201  3.7628  4.225    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.662e-01 2.211e-01 2.234e-03 6.117e-04 5.568e-03 -1.000 1.269e-02 4.267 5.206 4.998 4.325 3.924 3.593 3.168 2.831 2.788
0.0152 0.01508 10.00000 0.9755672216 2.4676532829    0.975  0.234  3.7628  4.196    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.654e-01 2.219e-01 2.243e-03 6.142e-04 5.591e-03 -1.000 1.273e-02 4.184 5.120 4.913 4.242 3.841 3.511 3.086 2.748 2.705
0.0152 0.01508 10.00000 0.9840705991 2.4695187868    0.983  0.273  3.7621  4.158    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-13      0.00 7.635e-01 2.236e-01 2.263e-03 6.195e-04 5.640e-03 -1.000 1.284e-02 4.086 5.029 4.819 4.145 3.743 3.412 2.985 2.647 2.603
0.0152 0.01508 10.00000 0.9897478223 2.4707437771    0.989  0.300  3.7610  4.129    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.618e-01 2.253e-01 2.280e-03 6.244e-04 5.684e-03 -1.000 1.290e-02 4.019 4.975 4.758 4.080 3.676 3.343 2.913 2.572 2.528
0.0152 0.01508 10.00000 0.9916135669 2.4711428341    0.991  0.309  3.7605  4.119    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 7.604e-01 2.265e-01 2.293e-03 6.280e-04 5.717e-03 -1.000 1.303e-02 3.997 4.959 4.739 4.059 3.654 3.320 2.888 2.546 2.502
0.0152 0.01508 10.00000 0.9992115498 2.4727502523    0.998  0.346  3.7568  4.071    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 7.543e-01 2.323e-01 2.350e-03 6.435e-04 5.858e-03 -1.000 1.334e-02 3.905 4.917 4.670 3.976 3.562 3.223 2.780 2.429 2.384
0.0152 0.01508 10.00000 1.0000000000 2.4729154477    0.999  0.349  3.7560  4.064    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 7.534e-01 2.332e-01 2.358e-03 6.457e-04 5.878e-03 -1.000 1.339e-02 3.897 4.919 4.666 3.969 3.553 3.213 2.768 2.415 2.369
0.0152 0.01508 10.00000 1.0062853098 2.4742217016    1.005  0.377  3.7489  4.011    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-13      0.00 7.453e-01 2.409e-01 2.427e-03 6.645e-04 6.047e-03 -1.000 1.375e-02 3.828 4.950 4.644 3.918 3.485 3.133 2.668 2.298 2.249
0.0152 0.01508 10.00000 1.0105534792 2.4750980950    1.009  0.388  3.7396  3.965    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-13      0.00 7.380e-01 2.480e-01 2.486e-03 6.803e-04 6.188e-03 -1.000 1.407e-02 3.800 5.056 4.674 3.914 3.460 3.094 2.602 2.209 2.157
0.0152 0.01508 10.00000 1.0134459734 2.4756871942    1.012  0.388  3.7291  3.923    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-13      0.00 7.322e-01 2.535e-01 2.531e-03 6.923e-04 6.296e-03 -1.000 1.433e-02 3.799 5.212 4.748 3.947 3.467 3.083 2.559 2.139 2.082
0.0152 0.01508 10.00000 1.0154302120 2.4760890825    1.014  0.388  3.7192  3.885    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-13      0.00 7.280e-01 2.575e-01 2.563e-03 7.006e-04 6.370e-03 -1.000 1.445e-02 3.799 5.369 4.822 3.983 3.478 3.078 2.521 2.075 2.014
0.0152 0.01508 10.00000 1.0172933340 2.4764647991    1.016  0.399  3.7096  3.836    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-13      0.00 7.242e-01 2.611e-01 2.589e-03 7.078e-04 6.433e-03 -1.000 1.463e-02 3.772 5.504 4.871 3.996 3.465 3.048 2.459 1.985 1.921
0.0152 0.01508 10.00000 1.0191289186 2.4768334179    1.018  0.429  3.7015  3.774    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 7.205e-01 2.647e-01 2.612e-03 7.139e-04 6.487e-03 -1.000 1.476e-02 3.696 5.567 4.863 3.956 3.403 2.971 2.355 1.858 1.790
0.0152 0.01508 10.00000 1.0201272964 2.4770332700    1.019  0.454  3.6980  3.736    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-13      0.00 7.185e-01 2.667e-01 2.623e-03 7.169e-04 6.514e-03 -1.000 1.479e-02 3.635 5.569 4.834 3.913 3.349 2.910 2.282 1.774 1.705
0.0152 0.01508 10.00000 1.0215713978 2.4773215509    1.020  0.505  3.6946  3.673    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-13      0.00 7.152e-01 2.699e-01 2.635e-03 7.206e-04 6.545e-03 -1.000 1.486e-02 3.509 5.499 4.737 3.802 3.230 2.785 2.144 1.626 1.555
0.0152 0.01508 10.00000 1.0228266716 2.4775713764    1.021  0.556  3.6923  3.613    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-13      0.00 7.120e-01 2.731e-01 2.634e-03 7.262e-04 6.567e-03 -1.000 1.493e-02 3.380 5.407 4.628 3.685 3.108 2.657 2.009 1.483 1.411
0.0152 0.01508 10.00000 1.0237306356 2.4777508477    1.022  0.597  3.6910  3.566    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-13      0.00 7.092e-01 2.758e-01 2.616e-03 7.415e-04 6.581e-03 -1.000 1.498e-02 3.277 5.322 4.535 3.587 3.007 2.554 1.901 1.371 1.298
0.0152 0.01508 10.00000 1.0245987177 2.4779228523    1.023  0.641  3.6898  3.518    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-13      0.00 7.064e-01 2.785e-01 2.575e-03 7.804e-04 6.594e-03 -1.000 1.502e-02 3.169 5.230 4.437 3.484 2.903 2.447 1.789 1.255 1.183
0.0152 0.01508 10.00000 1.0254149437 2.4780842765    1.024  0.684  3.6886  3.470    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-12      0.00 7.038e-01 2.811e-01 2.516e-03 8.457e-04 6.603e-03 -1.000 1.503e-02 3.059 5.139 4.338 3.380 2.796 2.338 1.676 1.139 1.066
0.0152 0.01508 10.00000 1.0261753798 2.4782344015    1.025  0.729  3.6876  3.422    3  0.000  0.495     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-12      0.00 7.014e-01 2.835e-01 2.453e-03 9.225e-04 6.610e-03 -1.000 1.506e-02 2.949 5.049 4.239 3.276 2.689 2.228 1.562 1.022 0.948
0.0152 0.01508 10.00000 1.0268266201 2.4783627659    1.025  0.769  3.6866  3.378    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-12      0.00 6.993e-01 2.856e-01 2.400e-03 9.900e-04 6.616e-03 -1.000 1.508e-02 2.847 4.966 4.148 3.179 2.589 2.127 1.457 0.914 0.840
0.0152 0.01508 10.00000 1.0274474621 2.4784849643    1.026  0.811  3.6855  3.332    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 6.976e-01 2.873e-01 2.360e-03 1.041e-03 6.621e-03 -1.000 1.509e-02 2.742 4.882 4.054 3.079 2.487 2.023 1.348 0.803 0.728
0.0152 0.01508 10.00000 1.0280750990 2.4786083277    1.026  0.857  3.6842  3.281    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-12      0.00 6.960e-01 2.889e-01 2.327e-03 1.083e-03 6.624e-03 -1.000 1.511e-02 2.627 4.792 3.952 2.971 2.376 1.908 1.229 0.680 0.605
0.0152 0.01508 10.00000 1.0286061764 2.4787125768    1.027  0.899  3.6830  3.234    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-12      0.00 6.949e-01 2.900e-01 2.306e-03 1.112e-03 6.627e-03 -1.000 1.513e-02 2.523 4.711 3.861 2.873 2.274 1.804 1.120 0.568 0.492
0.0152 0.01508 10.00000 1.0290813446 2.4788057462    1.027  0.940  3.6817  3.189    3  0.000  0.460     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-12      0.00 6.940e-01 2.909e-01 2.290e-03 1.132e-03 6.629e-03 -1.000 1.513e-02 2.421 4.635 3.772 2.777 2.176 1.703 1.015 0.458 0.382
0.0152 0.01508 10.00000 1.0295226574 2.4788921888    1.028  0.980  3.6804  3.144    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-12      0.00 6.933e-01 2.916e-01 2.277e-03 1.149e-03 6.631e-03 -1.000 1.511e-02 2.321 4.560 3.685 2.684 2.079 1.603 0.910 0.350 0.273
0.0152 0.01508 10.00000 1.0299593210 2.4789776369    1.028  1.023  3.6789  3.094    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-12      0.00 6.928e-01 2.921e-01 2.268e-03 1.161e-03 6.632e-03 -1.000 1.512e-02 2.212 4.484 3.593 2.584 1.974 1.495 0.796 0.231 0.154
0.0152 0.01508 10.00000 1.0304344893 2.4790705251    1.028  1.075  3.6769  3.035    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-12      0.00 6.923e-01 2.926e-01 2.261e-03 1.170e-03 6.633e-03 -1.000 1.513e-02 2.082 4.397 3.485 2.466 1.851 1.367 0.660 0.090 0.011
0.0152 0.01508 10.00000 1.0307823420 2.4791384626    1.029  1.117  3.6753  2.986    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-12      0.00 6.921e-01 2.927e-01 2.258e-03 1.174e-03 6.634e-03 -1.000 1.513e-02 1.978 4.327 3.399 2.371 1.751 1.264 0.551 -0.025 -0.105
0.0152 0.01508 10.00000 1.0310891867 2.4791983473    1.029  1.157  3.6736  2.940    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -5.69e-12      0.00 6.921e-01 2.928e-01 2.256e-03 1.176e-03 6.634e-03 -1.000 1.513e-02 1.879 4.262 3.317 2.281 1.657 1.166 0.447 -0.134 -0.215
0.0152 0.01508 10.00000 1.0313726664 2.4792536356    1.029  1.196  3.6720  2.894    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -6.57e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.177e-03 6.634e-03 -1.000 1.513e-02 1.780 4.198 3.236 2.192 1.564 1.069 0.343 -0.243 -0.324
0.0152 0.01508 10.00000 1.0317133665 2.4793200376    1.029  1.248  3.6697  2.834    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -7.93e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.178e-03 6.634e-03 -1.000 1.513e-02 1.651 4.117 3.131 2.077 1.441 0.942 0.207 -0.386 -0.469
0.0152 0.01508 10.00000 1.0320152044 2.4793788233    1.030  1.298  3.6673  2.774    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -9.52e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.178e-03 6.634e-03 -1.000 1.514e-02 1.526 4.042 3.032 1.966 1.324 0.819 0.075 -0.525 -0.609
0.0152 0.01508 10.00000 1.0322917700 2.4794326522    1.030  1.348  3.6649  2.715    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-11      0.00 6.920e-01 2.929e-01 2.254e-03 1.178e-03 6.634e-03 -1.000 1.514e-02 1.401 3.968 2.934 1.856 1.207 0.697 -0.056 -0.664 -0.750
0.0152 0.01508 10.00000 1.0325486660 2.4794826231    1.030  1.398  3.6624  2.655    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 6.920e-01 2.929e-01 2.254e-03 1.179e-03 6.635e-03 -1.000 1.514e-02 1.276 3.897 2.836 1.747 1.091 0.575 -0.188 -0.803 -0.891
