# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Oct 24 16:01:29 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 4.00000 1.5357167721 2.5417482822    1.536  1.897  3.6389  2.235    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.027 3.288 1.902 0.676 -0.065 -0.645 -1.501 -2.189 -2.294
0.0152 0.01508 4.00000 1.5499999523 2.5428511323    1.550  1.903  3.6391  2.234    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.012 3.267 1.884 0.658 -0.081 -0.661 -1.516 -2.203 -2.308
0.0152 0.01508 4.00000 1.6000000238 2.5465340628    1.600  1.924  3.6399  2.229    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.28e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.041 3.196 1.821 0.599 -0.138 -0.714 -1.567 -2.251 -2.355
0.0152 0.01508 4.00000 1.6307330132 2.5486693721    1.630  1.936  3.6404  2.228    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.16e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.070 3.154 1.786 0.565 -0.169 -0.744 -1.595 -2.277 -2.381
0.0152 0.01508 4.00000 1.6500000954 2.5499614852    1.649  1.943  3.6407  2.227    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.089 3.128 1.763 0.544 -0.190 -0.764 -1.613 -2.294 -2.398
0.0152 0.01508 4.00000 1.7000000477 2.5531580802    1.699  1.961  3.6415  2.226    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.131 3.065 1.710 0.494 -0.236 -0.807 -1.654 -2.332 -2.435
0.0152 0.01508 4.00000 1.7004305124 2.5531846635    1.700  1.961  3.6415  2.226    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.132 3.065 1.709 0.494 -0.236 -0.808 -1.654 -2.332 -2.435
0.0152 0.01508 4.00000 1.7500000000 2.5561455243    1.749  1.980  3.6422  2.222    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.179 3.001 1.654 0.441 -0.287 -0.856 -1.700 -2.376 -2.478
0.0152 0.01508 4.00000 1.7999999523 2.5589429085    1.799  1.998  3.6428  2.218    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.225 2.941 1.600 0.390 -0.336 -0.903 -1.744 -2.418 -2.520
0.0152 0.01508 4.00000 1.8500000238 2.5615671203    1.849  2.015  3.6435  2.216    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.267 2.882 1.550 0.342 -0.381 -0.946 -1.785 -2.456 -2.558
0.0152 0.01508 4.00000 1.8924252987 2.5636691641    1.891  2.027  3.6441  2.216    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.299 2.835 1.510 0.305 -0.415 -0.978 -1.815 -2.484 -2.585
0.0152 0.01508 4.00000 1.9000000954 2.5640331317    1.899  2.031  3.6441  2.215    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.306 2.826 1.502 0.297 -0.423 -0.986 -1.823 -2.492 -2.593
0.0152 0.01508 4.00000 1.9500001669 2.5663542767    1.950  2.047  3.6448  2.212    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.347 2.771 1.453 0.251 -0.466 -1.028 -1.862 -2.529 -2.629
0.0152 0.01508 4.00000 2.0000000000 2.5685424513    2.000  2.062  3.6453  2.210    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.386 2.717 1.407 0.207 -0.508 -1.067 -1.899 -2.564 -2.664
0.0152 0.01508 4.00000 2.0499999523 2.5706083333    2.050  2.078  3.6459  2.207    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.425 2.665 1.361 0.163 -0.550 -1.108 -1.937 -2.600 -2.700
0.0152 0.01508 4.00000 2.0999999046 2.5725614918    2.099  2.093  3.6464  2.205    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.462 2.615 1.317 0.122 -0.589 -1.145 -1.973 -2.634 -2.733
0.0152 0.01508 4.00000 2.1062173843 2.5727969227    2.105  2.094  3.6465  2.205    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.466 2.609 1.312 0.117 -0.593 -1.150 -1.977 -2.637 -2.737
0.0152 0.01508 4.00000 2.1500000954 2.5744105556    2.149  2.108  3.6470  2.202    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.499 2.565 1.273 0.080 -0.629 -1.184 -2.009 -2.668 -2.767
0.0152 0.01508 4.00000 2.2000000477 2.5761632879    2.199  2.122  3.6475  2.200    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.534 2.517 1.232 0.041 -0.666 -1.219 -2.043 -2.700 -2.798
0.0152 0.01508 4.00000 2.2048404217 2.5763281189    2.203  2.123  3.6475  2.200    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.537 2.513 1.228 0.037 -0.669 -1.222 -2.045 -2.702 -2.801
0.0152 0.01508 4.00000 2.2500000000 2.5778267375    2.249  2.136  3.6480  2.198    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.569 2.470 1.191 0.001 -0.703 -1.255 -2.077 -2.732 -2.830
0.0152 0.01508 4.00000 2.2999999523 2.5794072884    2.299  2.149  3.6485  2.196    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.603 2.425 1.151 -0.036 -0.739 -1.289 -2.109 -2.762 -2.860
0.0152 0.01508 4.00000 2.4000000954 2.5823423892    2.399  2.175  3.6494  2.192    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.668 2.337 1.074 -0.109 -0.808 -1.356 -2.172 -2.822 -2.920
0.0152 0.01508 4.00000 2.4091508389 2.5825970135    2.408  2.177  3.6495  2.192    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.673 2.330 1.068 -0.116 -0.814 -1.362 -2.177 -2.827 -2.924
0.0152 0.01508 4.00000 2.5380613804 2.5859608205    2.538  2.209  3.6505  2.187    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.753 2.224 0.974 -0.204 -0.898 -1.443 -2.255 -2.901 -2.997
0.0152 0.01508 4.00000 2.5999999046 2.5874412955    2.600  2.225  3.6510  2.184    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.793 2.174 0.930 -0.248 -0.940 -1.483 -2.293 -2.938 -3.034
0.0152 0.01508 4.00000 2.7098236084 2.5898759969    2.710  2.250  3.6519  2.181    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.854 2.092 0.858 -0.315 -1.004 -1.545 -2.352 -2.993 -3.089
0.0152 0.01508 4.00000 2.8000001907 2.5917117867    2.800  2.270  3.6525  2.177    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.906 2.026 0.799 -0.372 -1.059 -1.598 -2.402 -3.041 -3.136
0.0152 0.01508 4.00000 2.8816092014 2.5932597692    2.882  2.287  3.6531  2.175    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.948 1.969 0.749 -0.419 -1.104 -1.641 -2.443 -3.080 -3.175
0.0152 0.01508 4.00000 3.0000000000 2.5953341962    3.000  2.313  3.6539  2.170    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.012 1.889 0.677 -0.489 -1.170 -1.706 -2.505 -3.139 -3.234
0.0152 0.01508 4.00000 3.0619444847 2.5963463611    3.062  2.324  3.6543  2.169    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.041 1.850 0.643 -0.521 -1.201 -1.736 -2.533 -3.166 -3.260
0.0152 0.01508 4.00000 3.2000000477 2.5984409005    3.199  2.352  3.6551  2.164    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.109 1.763 0.565 -0.596 -1.272 -1.805 -2.599 -3.229 -3.322
0.0152 0.01508 4.00000 3.2693469524 2.5994165862    3.268  2.364  3.6555  2.162    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.140 1.722 0.529 -0.630 -1.305 -1.837 -2.630 -3.258 -3.351
0.0152 0.01508 4.00000 3.4000000954 2.6011310876    3.398  2.389  3.6562  2.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.202 1.645 0.460 -0.697 -1.369 -1.899 -2.689 -3.315 -3.408
0.0152 0.01508 4.00000 3.4169139862 2.6013420445    3.415  2.391  3.6563  2.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.209 1.635 0.451 -0.705 -1.376 -1.906 -2.696 -3.321 -3.414
0.0152 0.01508 4.00000 3.6000001431 2.6034804607    3.598  2.423  3.6573  2.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.286 1.535 0.362 -0.790 -1.458 -1.985 -2.771 -3.393 -3.485
0.0152 0.01508 4.00000 3.6019346714 2.6035017245    3.600  2.423  3.6573  2.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.287 1.534 0.361 -0.791 -1.459 -1.986 -2.772 -3.394 -3.486
0.0152 0.01508 4.00000 3.7530760765 2.6050854234    3.751  2.448  3.6580  2.148    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.350 1.454 0.290 -0.859 -1.524 -2.050 -2.833 -3.452 -3.544
0.0152 0.01508 4.00000 3.8000001907 2.6055477311    3.798  2.456  3.6582  2.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.370 1.430 0.268 -0.880 -1.545 -2.070 -2.852 -3.471 -3.562
0.0152 0.01508 4.00000 3.9381978512 2.6068359897    3.938  2.478  3.6589  2.143    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.424 1.361 0.206 -0.940 -1.602 -2.125 -2.905 -3.521 -3.612
0.0152 0.01508 4.00000 4.0000000000 2.6073790840    4.001  2.487  3.6591  2.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.448 1.331 0.179 -0.966 -1.627 -2.149 -2.929 -3.544 -3.635
0.0152 0.01508 4.00000 4.0612764359 2.6078988348    4.061  2.496  3.6595  2.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.470 1.302 0.154 -0.990 -1.650 -2.171 -2.949 -3.563 -3.654
0.0152 0.01508 4.00000 4.1999998093 2.6090113217    4.198  2.517  3.6600  2.136    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.521 1.238 0.096 -1.046 -1.703 -2.224 -2.999 -3.612 -3.702
0.0152 0.01508 4.00000 4.2364273071 2.6092895963    4.234  2.521  3.6602  2.136    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.534 1.222 0.082 -1.059 -1.716 -2.236 -3.011 -3.623 -3.713
0.0152 0.01508 4.00000 4.4000000954 2.6104741055    4.397  2.545  3.6608  2.132    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.592 1.151 0.017 -1.122 -1.776 -2.295 -3.068 -3.677 -3.767
0.0152 0.01508 4.00000 4.5590300560 2.6115325072    4.556  2.566  3.6614  2.128    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.645 1.084 -0.043 -1.179 -1.832 -2.349 -3.119 -3.727 -3.816
0.0152 0.01508 4.00000 4.5999999046 2.6117915791    4.597  2.572  3.6615  2.127    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.660 1.067 -0.059 -1.195 -1.847 -2.364 -3.134 -3.741 -3.830
0.0152 0.01508 4.00000 4.7195820808 2.6125182602    4.717  2.587  3.6620  2.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.699 1.019 -0.102 -1.237 -1.887 -2.403 -3.171 -3.777 -3.866
0.0152 0.01508 4.00000 4.8000001907 2.6129836005    4.798  2.598  3.6622  2.122    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.726 0.986 -0.132 -1.266 -1.915 -2.431 -3.198 -3.803 -3.892
0.0152 0.01508 4.00000 4.8620572090 2.6133306187    4.860  2.605  3.6625  2.121    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.743 0.963 -0.153 -1.285 -1.934 -2.449 -3.215 -3.819 -3.907
0.0152 0.01508 4.00000 5.0000000000 2.6140666223    4.999  2.622  3.6629  2.118    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.786 0.910 -0.200 -1.331 -1.978 -2.492 -3.256 -3.859 -3.947
0.0152 0.01508 4.00000 5.0609560013 2.6143771963    5.060  2.629  3.6632  2.118    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.803 0.888 -0.219 -1.349 -1.995 -2.509 -3.272 -3.874 -3.962
0.0152 0.01508 4.00000 5.1999998093 2.6150544000    5.200  2.646  3.6636  2.114    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.845 0.838 -0.266 -1.394 -2.039 -2.551 -3.314 -3.914 -4.002
0.0152 0.01508 4.00000 5.2507147789 2.6152911620    5.251  2.651  3.6638  2.114    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.859 0.820 -0.282 -1.409 -2.053 -2.565 -3.327 -3.926 -4.014
0.0152 0.01508 4.00000 5.3999996185 2.6159585084    5.401  2.669  3.6641  2.110    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.903 0.767 -0.330 -1.456 -2.099 -2.610 -3.370 -3.969 -4.056
0.0152 0.01508 4.00000 5.4365782738 2.6161156101    5.437  2.673  3.6643  2.110    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.912 0.755 -0.341 -1.466 -2.109 -2.620 -3.379 -3.977 -4.064
0.0152 0.01508 4.00000 5.5999994278 2.6167887546    5.601  2.691  3.6648  2.106    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.957 0.700 -0.391 -1.515 -2.155 -2.665 -3.423 -4.019 -4.106
0.0152 0.01508 4.00000 5.7657604218 2.6174269027    5.767  2.709  3.6652  2.103    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.001 0.646 -0.440 -1.562 -2.201 -2.710 -3.466 -4.060 -4.147
0.0152 0.01508 4.00000 5.8000001907 2.6175535027    5.801  2.713  3.6653  2.102    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.011 0.635 -0.450 -1.572 -2.211 -2.720 -3.475 -4.070 -4.156
0.0152 0.01508 4.00000 5.9607248306 2.6181254887    5.961  2.728  3.6658  2.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.050 0.584 -0.495 -1.615 -2.252 -2.759 -3.513 -4.105 -4.192
0.0152 0.01508 4.00000 6.0000000000 2.6182599138    6.000  2.732  3.6659  2.099    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.061 0.571 -0.507 -1.626 -2.263 -2.770 -3.524 -4.116 -4.202
0.0152 0.01508 4.00000 6.1913251877 2.6188868006    6.191  2.752  3.6663  2.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.110 0.513 -0.561 -1.679 -2.314 -2.820 -3.571 -4.162 -4.248
0.0152 0.01508 4.00000 6.1999998093 2.6189141709    6.200  2.753  3.6664  2.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.113 0.510 -0.563 -1.681 -2.316 -2.822 -3.574 -4.164 -4.250
0.0152 0.01508 4.00000 6.3516469002 2.6193787946    6.351  2.768  3.6668  2.092    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.149 0.466 -0.604 -1.720 -2.354 -2.859 -3.609 -4.198 -4.284
0.0152 0.01508 4.00000 6.4000000954 2.6195216279    6.399  2.773  3.6668  2.091    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.162 0.451 -0.618 -1.734 -2.368 -2.872 -3.622 -4.211 -4.297
0.0152 0.01508 4.00000 6.5952382088 2.6200739388    6.593  2.791  3.6673  2.087    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.208 0.394 -0.669 -1.784 -2.415 -2.919 -3.667 -4.254 -4.340
0.0152 0.01508 4.00000 6.8770532608 2.6208079252    6.873  2.819  3.6679  2.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.276 0.315 -0.743 -1.856 -2.486 -2.988 -3.734 -4.319 -4.404
0.0152 0.01508 4.00000 7.0000000000 2.6211069280    6.996  2.831  3.6681  2.077    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.307 0.279 -0.777 -1.888 -2.517 -3.019 -3.764 -4.348 -4.433
0.0152 0.01508 4.00000 7.1450324059 2.6214444736    7.142  2.844  3.6685  2.074    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.339 0.239 -0.813 -1.923 -2.551 -3.052 -3.795 -4.378 -4.463
0.0152 0.01508 4.00000 7.4859294891 2.6221789752    7.484  2.876  3.6691  2.065    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.419 0.148 -0.898 -2.007 -2.633 -3.132 -3.874 -4.455 -4.539
0.0152 0.01508 4.00000 7.8589224815 2.6228992694    7.859  2.911  3.6697  2.053    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.508 0.047 -0.993 -2.100 -2.724 -3.222 -3.961 -4.539 -4.623
0.0152 0.01508 4.00000 8.0000000000 2.6231516585    8.001  2.924  3.6701  2.049    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.540 0.008 -1.029 -2.135 -2.757 -3.254 -3.992 -4.569 -4.653
0.0152 0.01508 4.00000 8.0580244064 2.6232525198    8.059  2.929  3.6702  2.048    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.552 -0.007 -1.042 -2.148 -2.770 -3.267 -4.004 -4.581 -4.664
0.0152 0.01508 4.00000 8.5954952240 2.6241128444    8.592  2.980  3.6710  2.028    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.681 -0.149 -1.178 -2.282 -2.901 -3.397 -4.131 -4.705 -4.788
